DATE,cpercent
2/27/2004,-0.002046559
3/1/2004,0.009741092
3/2/2004,-0.005965981
3/3/2004,0.008172647
3/4/2004,-0.000759975
3/5/2004,-0.002915452
3/8/2004,-0.012585812
3/9/2004,0.002317497
3/10/2004,-0.023763648
3/11/2004,-0.008552632
3/12/2004,0.011546118
3/15/2004,-0.017711887
3/16/2004,0.052624549
3/17/2004,0.009516559
3/18/2004,0.004022122
3/19/2004,-0.001502253
3/22/2004,-0.000626881
3/23/2004,-0.001380003
3/24/2004,-0.002135678
3/25/2004,0.020017626
3/26/2004,-0.012836337
3/29/2004,0.010252563
3/30/2004,0.010891089
3/31/2004,0.002326151
4/1/2004,-0.010015879
4/2/2004,0.009006786
4/5/2004,0.011861091
4/6/2004,0.000966767
4/7/2004,-0.000965834
4/8/2004,-0.003867069
4/12/2004,0.014436492
4/13/2004,-0.0147094
4/14/2004,0.003277097
4/15/2004,0.002298572
4/16/2004,0.010621605
4/19/2004,0.000358295
4/20/2004,-0.006685769
4/21/2004,0.008653846
4/22/2004,0.036105815
4/23/2004,0.010925819
4/26/2004,-0.001706485
4/27/2004,0.007179487
4/28/2004,-0.01878253
4/29/2004,-0.006918819
4/30/2004,0.004180214
5/3/2004,0.006359852
5/4/2004,-0.006089854
5/5/2004,-0.00867052
5/6/2004,-0.011428571
5/7/2004,-0.004010853
5/10/2004,-0.010541277
5/11/2004,0.007301891
5/12/2004,0.01426025
5/13/2004,-0.009841828
5/14/2004,-0.008283043
5/17/2004,-0.007039733
5/18/2004,-0.001201634
5/19/2004,-0.009744947
5/20/2004,-0.001336411
5/21/2004,0.008759124
5/24/2004,-0.004462132
5/25/2004,0.013204119
5/26/2004,0.004304161
5/27/2004,0.011309524
5/28/2004,-0.004590936
6/1/2004,0.003192999
6/2/2004,0.00919486
6/3/2004,-0.009811938
6/4/2004,0.001061696
6/7/2004,0.003770917
6/8/2004,0.011152853
6/9/2004,-0.008359457
6/10/2004,0.009483667
6/14/2004,-0.012410114
6/15/2004,0.004697592
6/16/2004,-0.003506721
6/17/2004,0.00797654
6/18/2004,0.01349936
6/21/2004,0.002181651
6/22/2004,0.02543538
6/23/2004,0.000558659
6/24/2004,-0.010831937
6/25/2004,0.000903138
6/28/2004,0.000338371
6/29/2004,0.012515503
6/30/2004,0.00233853
7/1/2004,-0.020442173
7/2/2004,-0.007598957
7/6/2004,0.000571429
7/7/2004,0.010051399
7/8/2004,-0.007802782
7/9/2004,-0.001025758
7/12/2004,0.002852253
7/13/2004,-0.005915813
7/14/2004,0.009269856
7/15/2004,0.004875836
7/16/2004,-0.008801625
7/19/2004,-0.054530965
7/20/2004,0.023479831
7/21/2004,-0.016705882
7/22/2004,0.00143575
7/23/2004,-0.012903226
7/26/2004,-0.011982571
7/27/2004,0.017395565
7/28/2004,-0.012763396
7/29/2004,0.001585559
7/30/2004,0.002922552
8/2/2004,0.014448762
8/3/2004,-0.007420706
8/4/2004,0.003014591
8/5/2004,-0.019355614
8/6/2004,-0.020840995
8/9/2004,-0.005258545
8/10/2004,0.002013845
8/11/2004,-0.00477327
8/12/2004,-0.018174934
8/13/2004,-0.001671166
8/16/2004,0.007339686
8/17/2004,0.005752269
8/18/2004,0.016776817
8/19/2004,-0.00025
8/20/2004,0.003625906
8/23/2004,0.001121216
8/24/2004,0.00273768
8/25/2004,0.007694217
8/26/2004,0.000862069
8/27/2004,0.002583979
8/30/2004,-0.002209131
8/31/2004,0.01303813
9/1/2004,0.006070908
9/2/2004,0.008206614
9/3/2004,0.004788125
9/7/2004,0.003335716
9/8/2004,-0.004393256
9/9/2004,0
9/10/2004,0.010017889
9/13/2004,-0.000472311
9/14/2004,-0.008623745
9/15/2004,-0.022878932
9/16/2004,0.000609756
9/17/2004,0.003290676
9/20/2004,-0.016763848
9/21/2004,0.007783543
9/22/2004,-0.016427608
9/23/2004,-0.019070173
9/24/2004,-0.00025413
9/27/2004,-0.012582613
9/28/2004,0.017762904
9/29/2004,-0.003667636
9/30/2004,0.015105357
10/1/2004,-0.003501313
10/4/2004,-0.009411469
10/5/2004,-0.002280213
10/6/2004,0.030218385
10/7/2004,-0.018240079
10/8/2004,-0.005021341
10/11/2004,-0.000504668
10/12/2004,-0.007447614
10/13/2004,-0.008266565
10/14/2004,-0.004873044
10/15/2004,0.004896907
10/18/2004,-0.024108746
10/19/2004,-0.009329829
10/20/2004,0.018702746
10/21/2004,0.010416667
10/22/2004,-0.022164948
10/25/2004,-0.004085398
10/26/2004,0.008601297
10/27/2004,0.017711887
10/28/2004,-0.005414464
10/29/2004,0.00544394
11/1/2004,-0.008508444
11/2/2004,-0.013392277
11/3/2004,-0.007775435
11/4/2004,0.037056714
11/5/2004,0.042520492
11/8/2004,-0.0002457
11/9/2004,-0.002334726
11/10/2004,-0.004187708
11/11/2004,0.012739641
11/12/2004,0.009770396
11/15/2004,-0.004837929
11/16/2004,-0.006198347
11/17/2004,0.005625535
11/18/2004,0.001702542
11/19/2004,-0.017239286
11/22/2004,-0.002594194
11/23/2004,-0.006192717
11/24/2004,0.000124626
11/26/2004,-0.001121495
11/29/2004,-0.001996008
11/30/2004,-0.005125
12/1/2004,0.010805378
12/2/2004,-0.006712244
12/3/2004,0.014641472
12/6/2004,-0.008756783
12/7/2004,-0.01866368
12/8/2004,0.004691264
12/9/2004,-0.00340737
12/10/2004,-0.002152716
12/13/2004,-0.004060914
12/14/2004,0.000254842
12/15/2004,0.007515924
12/16/2004,0.010241497
12/17/2004,0.009011264
12/20/2004,0.001612503
12/21/2004,0.004334365
12/22/2004,0.005055487
12/23/2004,0.012759171
12/27/2004,-0.004845548
12/28/2004,0.010225198
12/29/2004,-0.003012411
12/30/2004,0.000120861
12/31/2004,-0.008217523
1/3/2005,0.004020958
1/4/2005,-0.008131068
1/5/2005,-0.012235409
1/6/2005,0.009042487
1/7/2005,0.010311809
1/10/2005,0.019927096
1/11/2005,0.009173219
1/12/2005,0.002951245
1/13/2005,-0.013771186
1/14/2005,0.002148228
1/18/2005,-0.023222579
1/19/2005,0.001828822
1/20/2005,0.009492516
1/21/2005,-0.020253165
1/24/2005,0.004306632
1/25/2005,0.014702279
1/26/2005,0.007244627
1/27/2005,-0.006353392
1/28/2005,0.004343105
1/31/2005,0.013333333
2/1/2005,-0.003319109
2/2/2005,-0.008801142
2/3/2005,0
2/4/2005,0.00887929
2/7/2005,-0.002378687
2/8/2005,0.005484025
2/9/2005,-0.011738203
2/10/2005,0.00659868
2/11/2005,0.001668653
2/14/2005,0.006782485
2/15/2005,0.016310129
2/16/2005,0.0094197
2/17/2005,-0.012557604
2/18/2005,-0.00186676
2/22/2005,-0.017416715
2/23/2005,-0.001665477
2/24/2005,0.004170639
2/25/2005,0.003915984
2/28/2005,-0.007801418
3/1/2005,0.006314034
3/2/2005,0.001065467
3/3/2005,0.004020814
3/4/2005,0.018374558
3/7/2005,0.002891511
3/8/2005,-0.003805789
3/9/2005,-0.003009956
3/10/2005,0.006154203
3/11/2005,-0.011771495
3/14/2005,0.003153101
3/15/2005,-0.000465658
3/16/2005,0.001630561
3/17/2005,-0.000348837
3/18/2005,0.002210073
3/21/2005,-0.005687094
3/22/2005,-0.003385082
3/23/2005,-0.003630827
3/24/2005,0.002468555
3/28/2005,-0.001289869
3/29/2005,-0.006105436
3/30/2005,0.015711754
3/31/2005,-0.003372877
4/1/2005,-0.006651885
4/4/2005,-0.004934211
4/5/2005,-0.002715466
4/6/2005,0.004143483
4/7/2005,0.004008489
4/8/2005,-0.007162987
4/11/2005,-0.000946186
4/12/2005,0.009234048
4/13/2005,-0.012082111
4/14/2005,-0.021847542
4/15/2005,-0.01845108
4/18/2005,-0.061340589
4/19/2005,0.013570487
4/20/2005,-0.013388795
4/21/2005,0.02859025
4/22/2005,-0.012937108
4/25/2005,0.005839606
4/26/2005,-0.017804154
4/27/2005,0.00617365
4/28/2005,-0.017885117
4/29/2005,0.016482786
5/2/2005,0.00536158
5/3/2005,-0.001560874
5/4/2005,0.007686295
5/5/2005,0.00155139
5/6/2005,-0.001807151
5/9/2005,0.005172637
5/10/2005,-0.014408851
5/11/2005,0.004960188
5/12/2005,-0.015716327
5/13/2005,-0.002243336
5/16/2005,0.010712869
5/17/2005,0.007720492
5/18/2005,0.014154006
5/19/2005,-0.003072983
5/20/2005,-0.010274852
5/23/2005,0.019076045
5/24/2005,-0.004329556
5/25/2005,-0.014451976
5/26/2005,-0.001038152
5/27/2005,0
5/31/2005,-0.004286828
6/1/2005,0.00456621
6/2/2005,-0.005584416
6/3/2005,-0.007444169
6/6/2005,0.002105263
6/7/2005,0.002363445
6/8/2005,0.002881844
6/9/2005,-0.004963427
6/10/2005,-0.005119454
6/13/2005,0.003958306
6/14/2005,0.007491129
6/15/2005,-0.006913645
6/16/2005,0.00709313
6/17/2005,0.003260728
6/20/2005,0.00351014
6/21/2005,0
6/22/2005,0.008938982
6/23/2005,-0.025808937
6/24/2005,-0.005140372
6/27/2005,0.004107048
6/28/2005,0.017284602
6/29/2005,-0.013748379
6/30/2005,-0.04918464
7/1/2005,0.009681881
7/5/2005,0.008493151
7/6/2005,-0.01073078
7/7/2005,0.013455993
7/8/2005,0.016122477
7/11/2005,0.015066667
7/12/2005,-0.016550637
7/13/2005,0.003339121
7/14/2005,0.004126731
7/15/2005,0.000265146
7/18/2005,-0.012193506
7/19/2005,-0.00322018
7/20/2005,0.005249697
7/21/2005,-0.001740761
7/22/2005,0.002146211
7/25/2005,-0.007227948
7/26/2005,-0.005258191
7/27/2005,-0.001761995
7/28/2005,0.014256619
7/29/2005,0.004016064
8/1/2005,0.004
8/2/2005,-0.005577689
8/3/2005,-0.009214744
8/4/2005,-0.011322281
8/5/2005,-0.004907975
8/8/2005,-0.008905329
8/9/2005,-0.004700028
8/10/2005,0
8/11/2005,0.005
8/12/2005,-0.005804312
8/15/2005,0.003336113
8/16/2005,-0.007204212
8/17/2005,0.001395479
8/18/2005,0.002229654
8/19/2005,0.002085651
8/22/2005,-0.00208131
8/23/2005,-0.012931034
8/24/2005,0.004648542
8/25/2005,-0.000280426
8/26/2005,-0.004347826
8/29/2005,0.001267784
8/30/2005,-0.001406866
8/31/2005,0.002395041
9/1/2005,-0.004075896
9/2/2005,0.009031894
9/6/2005,0.016783217
9/7/2005,0.014718019
9/8/2005,-0.00881117
9/9/2005,0.00547046
9/12/2005,0.009657236
9/13/2005,-0.003098478
9/14/2005,-0.003783784
9/15/2005,-0.005561584
9/16/2005,0.000545628
9/19/2005,-0.011588275
9/20/2005,-0.002068966
9/21/2005,-0.000276434
9/22/2005,0.006497995
9/23/2005,-0.003434066
9/26/2005,0.007994487
9/27/2005,0.000683714
9/28/2005,-0.006832468
9/29/2005,0.006879472
9/30/2005,0.002459688
10/3/2005,-0.011314068
10/4/2005,-0.01420102
10/5/2005,-0.004615385
10/6/2005,-0.000843052
10/7/2005,0.008718886
10/10/2005,-0.004739997
10/11/2005,-0.011766354
10/12/2005,-0.002409639
10/13/2005,-0.00440466
10/14/2005,0.009276438
10/17/2005,0.024745475
10/18/2005,0.030909342
10/19/2005,0.012581984
10/20/2005,-0.009914078
10/21/2005,-0.000133511
10/24/2005,0.008946455
10/25/2005,0.001455797
10/26/2005,-0.006607638
10/27/2005,-0.004789145
10/28/2005,0.019115092
10/31/2005,-0.003410283
11/1/2005,-0.014740721
11/2/2005,0.003873898
11/3/2005,-0.000133067
11/4/2005,-0.000133085
11/7/2005,0.009583389
11/8/2005,0.001318392
11/9/2005,0.001843318
11/10/2005,0.014325141
11/11/2005,0.004793988
11/14/2005,0.001031593
11/15/2005,0.005539096
11/16/2005,-0.014732257
11/17/2005,0.004550774
11/18/2005,0.011648977
11/21/2005,0.013689867
11/22/2005,-0.011990408
11/23/2005,-0.001916198
11/25/2005,0.002431844
11/28/2005,-0.001532176
11/29/2005,0.001918159
11/30/2005,0.001659221
12/1/2005,0.010066259
12/2/2005,0.001639965
12/5/2005,-0.013602015
12/6/2005,-0.007916241
12/7/2005,-0.004118404
12/8/2005,-0.005686224
12/9/2005,0.011957369
12/12/2005,-0.009632674
12/13/2005,-0.002074958
12/14/2005,0.007797271
12/15/2005,-0.000773694
12/16/2005,-0.005161956
12/19/2005,0.006226489
12/20/2005,-0.001804821
12/21/2005,0.008007232
12/22/2005,0.007559257
12/23/2005,-0.000508647
12/27/2005,-0.015521628
12/28/2005,0.010597054
12/29/2005,0.001150895
12/30/2005,-0.010090688
1/3/2006,0.020774194
1/4/2006,-0.005056251
1/5/2006,-0.009147503
1/6/2006,0.00820618
1/9/2006,0.004959939
1/10/2006,-0.006200962
1/11/2006,-0.002037438
1/12/2006,-0.00854919
1/13/2006,-0.002574003
1/17/2006,-0.005290323
1/18/2006,-0.001238812
1/19/2006,-0.001097481
1/20/2006,-0.021713691
1/23/2006,0.006113769
1/24/2006,-0.019815059
1/25/2006,-0.016172507
1/26/2006,-0.004109589
1/27/2006,-0.000687758
1/30/2006,0
1/31/2006,0.001376462
2/1/2006,0.00604811
2/2/2006,-0.014209591
2/3/2006,-0.014553015
2/6/2006,0.000984529
2/7/2006,-0.007306449
2/8/2006,0.004953999
2/9/2006,0.015774648
2/10/2006,0.006794232
2/13/2006,0.004131662
2/14/2006,0.010835276
2/15/2006,-0.007734057
2/16/2006,-0.001093942
2/17/2006,0.009856263
2/21/2006,-0.007726718
2/22/2006,-0.003005464
2/23/2006,0.009180597
2/24/2006,0.00353021
2/27/2006,-0.002976593
2/28/2006,-0.001357036
3/1/2006,0.001087104
3/2/2006,-0.008415909
3/3/2006,-0.002327173
3/6/2006,-0.012760703
3/7/2006,0.004447533
3/8/2006,0.00152207
3/9/2006,-0.008013263
3/10/2006,0.00724234
3/13/2006,-0.00318031
3/14/2006,0.019975031
3/15/2006,0.006391949
3/16/2006,0.012027027
3/17/2006,-0.001335292
3/20/2006,0.002807862
3/21/2006,-0.000933333
3/22/2006,0.0152142
3/23/2006,0.009202051
3/24/2006,0.000390778
3/27/2006,0.000520833
3/28/2006,-0.00702759
3/29/2006,0.016513761
3/30/2006,-0.013408974
3/31/2006,-0.010846837
4/3/2006,0.001981768
4/4/2006,0.015295359
4/5/2006,0.005974026
4/6/2006,0.050606765
4/7/2006,-0.004300811
4/10/2006,-0.000617055
4/11/2006,-0.002346258
4/12/2006,0.003837109
4/13/2006,-0.001602959
4/17/2006,-0.00876868
4/18/2006,0.016571144
4/19/2006,0.003554357
4/20/2006,0.008793356
4/21/2006,0.029782082
4/24/2006,0.004702563
4/25/2006,-0.007605897
4/26/2006,0.008371654
4/27/2006,-0.00339102
4/28/2006,0.002346592
5/1/2006,-0.005384525
5/2/2006,-0.005531364
5/3/2006,0.016568047
5/4/2006,0.006635623
5/5/2006,0.009598705
5/8/2006,0.009507446
5/9/2006,-0.006240781
5/10/2006,0.000799269
5/11/2006,-0.005476326
5/12/2006,-0.006883102
5/15/2006,0.00635324
5/16/2006,-0.009412305
5/17/2006,-0.021784473
5/18/2006,-0.003198294
5/19/2006,0.001901367
5/22/2006,-0.006879374
5/23/2006,-0.003463514
5/24/2006,0.004554171
5/25/2006,-0.006680983
5/26/2006,0.007326447
5/30/2006,-0.004888518
5/31/2006,0.002396358
6/1/2006,0.010160172
6/2/2006,0.003194888
6/5/2006,-0.02158528
6/6/2006,-0.008318264
6/7/2006,-0.023340627
6/8/2006,0.017550411
6/9/2006,-0.012844037
6/12/2006,-0.00669145
6/13/2006,-0.00249501
6/14/2006,-0.000750375
6/15/2006,0.012515645
6/16/2006,-0.004820766
6/19/2006,-0.013414483
6/20/2006,0.005791263
6/21/2006,0.006383778
6/22/2006,-0.010074627
6/23/2006,0.00414625
6/26/2006,0.003628629
6/27/2006,-0.018825583
6/28/2006,0.007369759
6/29/2006,0.023587286
6/30/2006,-0.004682686
7/3/2006,0.004333292
7/5/2006,-0.007026627
7/6/2006,0.010428305
7/7/2006,-0.089568743
7/10/2006,-0.013360324
7/11/2006,-0.00027356
7/12/2006,-0.005062252
7/13/2006,-0.014988999
7/14/2006,-0.005723859
7/17/2006,-0.00786296
7/18/2006,0.002688933
7/19/2006,0.002399435
7/20/2006,0.001126443
7/21/2006,-0.005344585
7/24/2006,0.013716063
7/25/2006,-0.04993723
7/26/2006,0.013948025
7/27/2006,0.009991312
7/28/2006,0.011039427
7/31/2006,-0.001701645
8/1/2006,-0.006960227
8/2/2006,-0.004291232
8/3/2006,-0.004740698
8/4/2006,0.002453811
8/7/2006,-0.006479482
8/8/2006,-0.006376812
8/9/2006,-0.003792299
8/10/2006,0.001610542
8/11/2006,0.00175413
8/14/2006,0.001313293
8/15/2006,0.016904693
8/16/2006,0.014474061
8/17/2006,0.005791778
8/18/2006,0.000140449
8/21/2006,-0.001263867
8/22/2006,0.002390326
8/23/2006,-0.013325852
8/24/2006,-0.003411999
8/25/2006,-0.00256776
8/28/2006,0.014588101
8/29/2006,0.009444601
8/30/2006,-0.00237397
8/31/2006,0.003639418
9/1/2006,0.00027894
9/5/2006,-0.005158951
9/6/2006,0.002102313
9/7/2006,-0.012727273
9/8/2006,0.013033008
9/11/2006,-0.002237449
9/12/2006,0.017098809
9/13/2006,0.011023839
9/14/2006,0.002180728
9/15/2006,0.008295934
9/18/2006,-0.003371999
9/19/2006,-0.008661524
9/20/2006,0.002320819
9/21/2006,-0.004222283
9/22/2006,-0.000547121
9/25/2006,0.008621869
9/26/2006,0.014246947
9/27/2006,-0.001337793
9/28/2006,-0.000669792
9/29/2006,-0.002412869
10/2/2006,-0.011152916
10/3/2006,0.005979073
10/4/2006,0.011346751
10/5/2006,0.014024309
10/6/2006,0.000395153
10/9/2006,-0.001974984
10/10/2006,-0.007915567
10/11/2006,0.003590426
10/12/2006,-0.000530012
10/13/2006,-0.00039772
10/16/2006,0.00464191
10/17/2006,0.000660066
10/18/2006,-0.003562005
10/19/2006,0.011518602
10/20/2006,0.027094241
10/23/2006,0.020644832
10/24/2006,-0.002497191
10/25/2006,-0.005382401
10/26/2006,-0.002768689
10/27/2006,-0.003659768
10/30/2006,-0.000126662
10/31/2006,-0.001266785
11/1/2006,0
11/2/2006,0.000507357
11/3/2006,-0.003803245
11/6/2006,0.012853143
11/7/2006,-0.002135947
11/8/2006,0
11/9/2006,-0.006547469
11/10/2006,0.003675539
11/13/2006,0.003914636
11/14/2006,0.007421384
11/15/2006,0.007741291
11/16/2006,-0.005203816
11/17/2006,0.013824885
11/20/2006,-0.005896806
11/21/2006,0.008897677
11/22/2006,-0.002082313
11/24/2006,-0.003927826
11/27/2006,-0.01133703
11/28/2006,0.00224355
11/29/2006,0.007088671
11/30/2006,0.005927389
12/1/2006,-0.018168426
12/4/2006,0.011377844
12/5/2006,-0.004079614
12/6/2006,-0.009433962
12/7/2006,-0.003007519
12/8/2006,-0.01256913
12/11/2006,0.003691446
12/12/2006,0.002029169
12/13/2006,0.00303759
12/14/2006,-0.006056782
12/15/2006,-0.005839787
12/18/2006,0.00051079
12/19/2006,-0.003063178
12/20/2006,0.00921777
12/21/2006,-0.000253711
12/22/2006,-0.005836823
12/26/2006,-0.004084237
12/27/2006,0.005638857
12/28/2006,-0.003950554
12/29/2006,-0.002942682
1/3/2007,0.004234569
1/4/2007,-0.003961155
1/5/2007,-0.00679923
1/8/2007,0.002195815
1/9/2007,0.001159943
1/10/2007,0.002188465
1/11/2007,0.010276172
1/12/2007,0.009027336
1/16/2007,0.002520161
1/17/2007,-0.008169935
1/18/2007,-0.001267267
1/19/2007,0.005583048
1/22/2007,-0.009589905
1/23/2007,0.004586572
1/24/2007,0.008116677
1/25/2007,-0.006038495
1/26/2007,-0.00405012
1/29/2007,0.003431186
1/30/2007,-0.053951368
1/31/2007,-0.005354752
2/1/2007,-0.004172275
2/2/2007,-0.001621841
2/5/2007,0.000812238
2/6/2007,0.004598945
2/7/2007,0.005116467
2/8/2007,-0.000133958
2/9/2007,-0.001339764
2/12/2007,0.000670781
2/13/2007,0.024668186
2/14/2007,0.005364386
2/15/2007,0.000910984
2/16/2007,-0.000910155
2/20/2007,-0.009630401
2/21/2007,0.001708279
2/22/2007,0.001574183
2/23/2007,-0.001833661
2/26/2007,-0.001180947
2/27/2007,-0.021282186
2/28/2007,-0.005637584
3/1/2007,-0.005669546
3/2/2007,-0.008824328
3/5/2007,0.002191481
3/6/2007,0.004100041
3/7/2007,0.004491629
3/8/2007,0.009756098
3/9/2007,0.002818035
3/12/2007,0.005887863
3/13/2007,-0.005321272
3/14/2007,0.013775578
3/15/2007,0.002506596
3/16/2007,-0.009343335
3/19/2007,0.01434644
3/20/2007,0.000261917
3/21/2007,0.006808065
3/22/2007,0.011443433
3/23/2007,0.002442787
3/26/2007,-0.007567013
3/27/2007,-0.00271388
3/28/2007,-0.010237139
3/29/2007,-0.003796805
3/30/2007,0.004468393
4/2/2007,-0.00196258
4/3/2007,0.015469324
4/4/2007,-0.003872967
4/5/2007,-0.005313634
4/9/2007,0.001042345
4/10/2007,-0.004295197
4/11/2007,-0.003529412
4/12/2007,0.006296734
4/13/2007,0.000130361
4/16/2007,0.005735141
4/17/2007,0.00155521
4/18/2007,-0.002587992
4/19/2007,0.006486767
4/20/2007,0.002191286
4/23/2007,-0.006045016
4/24/2007,-0.003623188
4/25/2007,-0.00038961
4/26/2007,0.04521242
4/27/2007,0.013673089
4/30/2007,0.014960147
5/1/2007,0.010148605
5/2/2007,0.009687836
5/3/2007,-0.004145937
5/4/2007,0.001665279
5/7/2007,0.008550053
5/8/2007,-0.00176616
5/9/2007,0.006841236
5/10/2007,-0.008317713
5/11/2007,0.010632014
5/14/2007,-0.008416131
5/15/2007,0.015796298
5/16/2007,-0.001856795
5/17/2007,0.007673526
5/18/2007,0.002653744
5/21/2007,0.001841197
5/22/2007,0.008270159
5/23/2007,0.001822739
5/24/2007,-0.008983398
5/25/2007,0.002294894
5/29/2007,-0.000457928
5/30/2007,0.007101134
5/31/2007,0.00034118
6/1/2007,0.005343338
6/4/2007,-0.004071017
6/5/2007,-0.006926309
6/6/2007,-0.009604391
6/7/2007,-0.02008774
6/8/2007,0.012488219
6/11/2007,-0.007447056
6/12/2007,-0.003048066
6/13/2007,0.02528222
6/14/2007,0.002637917
6/15/2007,0.002859757
6/18/2007,-0.000570321
6/19/2007,0.002282584
6/20/2007,-0.008426327
6/21/2007,0.003789619
6/22/2007,-0.011211532
6/25/2007,-0.00208261
6/26/2007,-0.001971014
6/27/2007,0.012197955
6/28/2007,-0.003213589
6/29/2007,-0.000690846
7/2/2007,0.013941698
7/3/2007,-0.000681818
7/5/2007,-0.00204685
7/6/2007,0.003988149
7/9/2007,0
7/10/2007,-0.01010101
7/11/2007,0.007567072
7/12/2007,0.023327264
7/13/2007,0.00322473
7/16/2007,0.007204611
7/17/2007,0.002310994
7/18/2007,0.004391744
7/19/2007,-0.003388719
7/20/2007,-0.01052978
7/23/2007,0.007316262
7/24/2007,-0.012985584
7/25/2007,-0.000780466
7/26/2007,0.004798036
7/27/2007,0
7/30/2007,0.001443642
7/31/2007,-0.013972056
8/1/2007,0.00168691
8/2/2007,0.000561356
8/3/2007,-0.017504488
8/6/2007,0.002398355
8/7/2007,0.002962288
8/8/2007,0.001363172
8/9/2007,-0.014634146
8/10/2007,-0.010246373
8/13/2007,0.00325695
8/14/2007,-0.005681159
8/15/2007,-0.008162313
8/16/2007,0.003997178
8/17/2007,0.028454333
8/20/2007,0.005009678
8/21/2007,0.002152487
8/22/2007,0.006895772
8/23/2007,-0.00359268
8/24/2007,0.004507042
8/27/2007,-0.005047672
8/28/2007,-0.012175874
8/29/2007,0.013010728
8/30/2007,0.006759802
8/31/2007,0.018240824
9/4/2007,0.001758435
9/5/2007,-0.01349424
9/6/2007,0.007895907
9/7/2007,-0.018867925
9/10/2007,-0.01237067
9/11/2007,0.00478251
9/12/2007,0.009519492
9/13/2007,0.000112259
9/14/2007,-0.000785722
9/17/2007,-0.001011009
9/18/2007,0.030698302
9/19/2007,0.003272965
9/20/2007,-0.005654632
9/21/2007,0.002624672
9/24/2007,0.001417976
9/25/2007,0.001089206
9/26/2007,0.006854532
9/27/2007,0.009185217
9/28/2007,0.002034479
10/1/2007,0.012395811
10/2/2007,-0.008971923
10/3/2007,0.003195228
10/4/2007,0.00063701
10/5/2007,0.016976127
10/8/2007,-0.004590506
10/9/2007,0.002201027
10/10/2007,0.002091613
10/11/2007,-0.015236903
10/12/2007,-0.002013565
10/15/2007,0.0023362
10/16/2007,-0.00434368
10/17/2007,0.002979357
10/18/2007,0.004986208
10/19/2007,-0.085611739
10/22/2007,-0.00392519
10/23/2007,-0.00405656
10/24/2007,0.001978354
10/25/2007,-0.000116144
10/26/2007,0.00046463
10/29/2007,-0.001857657
10/30/2007,-0.002093754
10/31/2007,0.006644131
11/1/2007,-0.02848541
11/2/2007,0.011799762
11/5/2007,0.001884792
11/6/2007,0.004703116
11/7/2007,-0.025511995
11/8/2007,-0.005284016
11/9/2007,-0.040082096
11/12/2007,-0.00364734
11/13/2007,0.025372381
11/14/2007,-0.012556937
11/15/2007,-0.006981673
11/16/2007,0.024105461
11/19/2007,0.001593723
11/20/2007,0.00501836
11/21/2007,-0.010595543
11/23/2007,0.018586903
11/26/2007,-0.021148036
11/27/2007,0.01382716
11/28/2007,0.015708719
11/29/2007,0.002397794
11/30/2007,-0.004186102
12/3/2007,-0.012611098
12/4/2007,-0.001459676
12/5/2007,0.020343525
12/6/2007,0.012655205
12/7/2007,0.016151851
12/10/2007,0.006381251
12/11/2007,-0.024094997
12/12/2007,0.023744832
12/13/2007,0.003000231
12/14/2007,-0.011389784
12/17/2007,-0.001745607
12/18/2007,0.000816041
12/19/2007,-0.010716366
12/20/2007,-0.005180737
12/21/2007,0.018463724
12/24/2007,0.002440442
12/26/2007,-0.002202643
12/27/2007,-0.007784362
12/28/2007,-0.003629977
12/31/2007,-0.009049242
1/2/2008,-0.019093928
1/3/2008,-0.000120904
1/4/2008,-0.011366385
1/7/2008,-0.007950098
1/8/2008,-0.011096042
1/9/2008,-0.000249345
1/10/2008,0.000249408
1/11/2008,-0.032788929
1/14/2008,0.011858726
1/15/2008,-0.016815287
1/16/2008,0.001554807
1/17/2008,-0.030271669
1/18/2008,-0.000667022
1/22/2008,0.003337338
1/23/2008,0.012506652
1/24/2008,-0.004862024
1/25/2008,-0.002905057
1/28/2008,0.025559529
1/29/2008,0.007489669
1/30/2008,0.002563445
1/31/2008,0.018281769
2/1/2008,0.019585687
2/4/2008,-0.007880803
2/5/2008,-0.01836912
2/6/2008,0.001137944
2/7/2008,-0.000757767
2/8/2008,-0.007077856
2/11/2008,0.009164969
2/12/2008,-0.002270434
2/13/2008,0.028824273
2/14/2008,-0.013393954
2/15/2008,-0.004234649
2/19/2008,-0.001250782
2/20/2008,0.001127113
2/21/2008,-0.012259194
2/22/2008,0.008991895
2/25/2008,0.016693862
2/26/2008,0.003580247
2/27/2008,-0.009964325
2/28/2008,-0.008449304
2/29/2008,-0.01754386
3/3/2008,0.001147959
3/4/2008,-0.001019238
3/5/2008,0.006631807
3/6/2008,-0.012416065
3/7/2008,-0.01847338
3/10/2008,-0.013462293
3/11/2008,0.0327239
3/12/2008,0.006029506
3/13/2008,0.00841622
3/14/2008,-0.019600405
3/17/2008,0.012640268
3/18/2008,0.031078843
3/19/2008,-0.018282891
3/20/2008,-0.018749214
3/24/2008,0.008463709
3/25/2008,0.004323499
3/26/2008,-0.004051659
3/27/2008,-0.010170353
3/28/2008,0.001155921
3/31/2008,0.015394484
4/1/2008,0.027416298
4/2/2008,-0.00504181
4/3/2008,-0.009145965
4/4/2008,0.004365723
4/7/2008,-0.004098361
4/8/2008,-0.003865819
4/9/2008,-0.003630446
4/10/2008,0.009548938
4/11/2008,-0.023397635
4/14/2008,-0.002676182
4/15/2008,0.007411193
